GO.ID,Term,Annotated,Significant,Expected,classic
GO:0016973,poly(A)+ mRNA export from nucleus,11,2,2.43,0.73485
GO:0019048,modulation by virus of host process,11,2,2.43,0.73485
GO:0019375,galactolipid biosynthetic process,11,2,2.43,0.73485
GO:0030497,fatty acid elongation,11,2,2.43,0.73485
GO:0048199,"vesicle targeting, to, from or within Go...",11,2,2.43,0.73485
GO:0051552,flavone metabolic process,11,2,2.43,0.73485
GO:0051553,flavone biosynthetic process,11,2,2.43,0.73485
GO:0051554,flavonol metabolic process,11,2,2.43,0.73485
GO:0051555,flavonol biosynthetic process,11,2,2.43,0.73485
GO:0051784,negative regulation of nuclear division,11,2,2.43,0.73485
GO:0060321,acceptance of pollen,11,2,2.43,0.73485
GO:0071514,genetic imprinting,11,2,2.43,0.73485
GO:0080142,regulation of salicylic acid biosyntheti...,11,2,2.43,0.73485
GO:1901070,guanosine-containing compound biosynthet...,11,2,2.43,0.73485
GO:0051234,establishment of localization,1726,371,380.72,0.73530
GO:0006006,glucose metabolic process,42,8,9.26,0.73777
GO:1902275,regulation of chromatin organization,42,8,9.26,0.73777
GO:0009226,nucleotide-sugar biosynthetic process,37,7,8.16,0.73797
GO:0042181,ketone biosynthetic process,37,7,8.16,0.73797
GO:0006928,movement of cell or subcellular componen...,47,9,10.37,0.73833
GO:0009142,nucleoside triphosphate biosynthetic pro...,47,9,10.37,0.73833
GO:0044403,symbiotic process,47,9,10.37,0.73833
GO:0000038,very long-chain fatty acid metabolic pro...,32,6,7.06,0.73927
GO:0031503,protein-containing complex localization,52,10,11.47,0.73940
GO:0006333,chromatin assembly or disassembly,57,11,12.57,0.74086
GO:0031497,chromatin assembly,57,11,12.57,0.74086
GO:0045489,pectin biosynthetic process,57,11,12.57,0.74086
GO:0009851,auxin biosynthetic process,27,5,5.96,0.74227
GO:0010927,cellular component assembly involved in ...,27,5,5.96,0.74227
GO:0032989,cellular component morphogenesis,27,5,5.96,0.74227
GO:0035196,production of miRNAs involved in gene si...,27,5,5.96,0.74227
GO:1905392,plant organ morphogenesis,529,111,116.69,0.74390
GO:0006352,"DNA-templated transcription, initiation",67,13,14.78,0.74451
GO:0090696,post-embryonic plant organ development,130,26,28.68,0.74656
GO:0010410,hemicellulose metabolic process,72,14,15.88,0.74658
GO:0000103,sulfate assimilation,22,4,4.85,0.74802
GO:0006641,triglyceride metabolic process,22,4,4.85,0.74802
GO:0009958,positive gravitropism,22,4,4.85,0.74802
GO:0010229,inflorescence development,22,4,4.85,0.74802
GO:0051592,response to calcium ion,22,4,4.85,0.74802
GO:2000113,negative regulation of cellular macromol...,254,52,56.03,0.75293
GO:0071103,DNA conformation change,87,17,19.19,0.75332
GO:0046907,intracellular transport,628,132,138.52,0.75378
GO:0045184,establishment of protein localization,531,111,117.13,0.75861
GO:0006625,protein targeting to peroxisome,17,3,3.75,0.75865
GO:0015706,nitrate transport,17,3,3.75,0.75865
GO:0015850,organic hydroxy compound transport,17,3,3.75,0.75865
GO:0042761,very long-chain fatty acid biosynthetic ...,17,3,3.75,0.75865
GO:0051223,regulation of protein transport,17,3,3.75,0.75865
GO:0060147,regulation of posttranscriptional gene s...,17,3,3.75,0.75865
GO:0070201,regulation of establishment of protein l...,17,3,3.75,0.75865
GO:0072662,protein localization to peroxisome,17,3,3.75,0.75865
GO:0072663,establishment of protein localization to...,17,3,3.75,0.75865
GO:0090087,regulation of peptide transport,17,3,3.75,0.75865
GO:1901068,guanosine-containing compound metabolic ...,17,3,3.75,0.75865
GO:1902456,regulation of stomatal opening,17,3,3.75,0.75865
GO:0090558,plant epidermis development,363,75,80.07,0.76062
GO:0008643,carbohydrate transport,43,8,9.48,0.76243
GO:0007346,regulation of mitotic cell cycle,38,7,8.38,0.76407
GO:0043085,positive regulation of catalytic activit...,73,14,16.1,0.76544
GO:0005985,sucrose metabolic process,33,6,7.28,0.76704
GO:0009205,purine ribonucleoside triphosphate metab...,33,6,7.28,0.76704
GO:0009206,purine ribonucleoside triphosphate biosy...,33,6,7.28,0.76704
GO:0031334,positive regulation of protein-containin...,33,6,7.28,0.76704
GO:0042026,protein refolding,33,6,7.28,0.76704
GO:0045490,pectin catabolic process,33,6,7.28,0.76704
GO:0050684,regulation of mRNA processing,33,6,7.28,0.76704
GO:0030003,cellular cation homeostasis,117,23,25.81,0.76759
GO:0016053,organic acid biosynthetic process,579,121,127.71,0.76847
GO:0010167,response to nitrate,28,5,6.18,0.77199
GO:0003400,regulation of COPII vesicle coating,6,1,1.32,0.77586
GO:0005978,glycogen biosynthetic process,6,1,1.32,0.77586
GO:0006026,aminoglycan catabolic process,6,1,1.32,0.77586
GO:0006030,chitin metabolic process,6,1,1.32,0.77586
GO:0006032,chitin catabolic process,6,1,1.32,0.77586
GO:0006195,purine nucleotide catabolic process,6,1,1.32,0.77586
GO:0006207,'de novo' pyrimidine nucleobase biosynth...,6,1,1.32,0.77586
GO:0006384,transcription initiation from RNA polyme...,6,1,1.32,0.77586
GO:0009452,7-methylguanosine RNA capping,6,1,1.32,0.77586
GO:0009560,embryo sac egg cell differentiation,6,1,1.32,0.77586
GO:0009963,positive regulation of flavonoid biosynt...,6,1,1.32,0.77586
GO:0010071,root meristem specification,6,1,1.32,0.77586
GO:0010148,transpiration,6,1,1.32,0.77586
GO:0010219,regulation of vernalization response,6,1,1.32,0.77586
GO:0010274,hydrotropism,6,1,1.32,0.77586
GO:0010395,rhamnogalacturonan I metabolic process,6,1,1.32,0.77586
GO:0010483,pollen tube reception,6,1,1.32,0.77586
GO:0010677,negative regulation of cellular carbohyd...,6,1,1.32,0.77586
GO:0010833,telomere maintenance via telomere length...,6,1,1.32,0.77586
GO:0015713,phosphoglycerate transmembrane transport,6,1,1.32,0.77586
GO:0016926,protein desumoylation,6,1,1.32,0.77586
GO:0017196,N-terminal peptidyl-methionine acetylati...,6,1,1.32,0.77586
GO:0018206,peptidyl-methionine modification,6,1,1.32,0.77586
GO:0018258,protein O-linked glycosylation via hydro...,6,1,1.32,0.77586
GO:0019320,hexose catabolic process,6,1,1.32,0.77586
GO:0019336,phenol-containing compound catabolic pro...,6,1,1.32,0.77586
GO:0031145,anaphase-promoting complex-dependent cat...,6,1,1.32,0.77586
GO:0032506,cytokinetic process,6,1,1.32,0.77586
GO:0033319,UDP-D-xylose metabolic process,6,1,1.32,0.77586
GO:0033320,UDP-D-xylose biosynthetic process,6,1,1.32,0.77586
GO:0034755,iron ion transmembrane transport,6,1,1.32,0.77586
GO:0034982,mitochondrial protein processing,6,1,1.32,0.77586
GO:0036260,RNA capping,6,1,1.32,0.77586
GO:0042549,photosystem II stabilization,6,1,1.32,0.77586
GO:0042873,aldonate transmembrane transport,6,1,1.32,0.77586
GO:0043903,regulation of symbiotic process,6,1,1.32,0.77586
GO:0045923,positive regulation of fatty acid metabo...,6,1,1.32,0.77586
GO:0046348,amino sugar catabolic process,6,1,1.32,0.77586
GO:0046900,tetrahydrofolylpolyglutamate metabolic p...,6,1,1.32,0.77586
GO:0048358,mucilage pectin biosynthetic process,6,1,1.32,0.77586
GO:0051180,vitamin transport,6,1,1.32,0.77586
GO:0051289,protein homotetramerization,6,1,1.32,0.77586
GO:0051512,positive regulation of unidimensional ce...,6,1,1.32,0.77586
GO:0060148,positive regulation of posttranscription...,6,1,1.32,0.77586
GO:0071071,regulation of phospholipid biosynthetic ...,6,1,1.32,0.77586
GO:0080171,lytic vacuole organization,6,1,1.32,0.77586
GO:0090113,regulation of ER to Golgi vesicle-mediat...,6,1,1.32,0.77586
GO:0090708,specification of plant organ axis polari...,6,1,1.32,0.77586
GO:1901072,glucosamine-containing compound cataboli...,6,1,1.32,0.77586
GO:1901141,regulation of lignin biosynthetic proces...,6,1,1.32,0.77586
GO:1901527,abscisic acid-activated signaling pathwa...,6,1,1.32,0.77586
GO:1902170,cellular response to reactive nitrogen s...,6,1,1.32,0.77586
GO:1902969,mitotic DNA replication,6,1,1.32,0.77586
GO:1903725,regulation of phospholipid metabolic pro...,6,1,1.32,0.77586
GO:1904659,glucose transmembrane transport,6,1,1.32,0.77586
GO:1905582,response to mannose,6,1,1.32,0.77586
GO:1905897,regulation of response to endoplasmic re...,6,1,1.32,0.77586
GO:1990170,stress response to cadmium ion,6,1,1.32,0.77586
GO:2001022,positive regulation of response to DNA d...,6,1,1.32,0.77586
GO:0006479,protein methylation,103,20,22.72,0.77594
GO:0008213,protein alkylation,103,20,22.72,0.77594
GO:0006301,postreplication repair,12,2,2.65,0.77915
GO:0006493,protein O-linked glycosylation,12,2,2.65,0.77915
GO:0006526,arginine biosynthetic process,12,2,2.65,0.77915
GO:0010037,response to carbon dioxide,12,2,2.65,0.77915
GO:0010117,photoprotection,12,2,2.65,0.77915
GO:0010600,regulation of auxin biosynthetic process,12,2,2.65,0.77915
GO:0016558,protein import into peroxisome matrix,12,2,2.65,0.77915
GO:0017004,cytochrome complex assembly,12,2,2.65,0.77915
GO:0033962,P-body assembly,12,2,2.65,0.77915
GO:0043928,exonucleolytic catabolism of deadenylate...,12,2,2.65,0.77915
GO:0046688,response to copper ion,12,2,2.65,0.77915
GO:0061085,regulation of histone H3-K27 methylation,12,2,2.65,0.77915
GO:0070726,cell wall assembly,12,2,2.65,0.77915
GO:0071668,plant-type cell wall assembly,12,2,2.65,0.77915
GO:1901403,positive regulation of tetrapyrrole meta...,12,2,2.65,0.77915
GO:0010192,mucilage biosynthetic process,23,4,5.07,0.78006
GO:0010962,regulation of glucan biosynthetic proces...,23,4,5.07,0.78006
GO:0046128,purine ribonucleoside metabolic process,23,4,5.07,0.78006
GO:0072524,pyridine-containing compound metabolic p...,23,4,5.07,0.78006
GO:0044264,cellular polysaccharide metabolic proces...,252,51,55.59,0.78051
GO:0008299,isoprenoid biosynthetic process,118,23,26.03,0.78188
GO:0006323,DNA packaging,64,12,14.12,0.78226
GO:0034968,histone lysine methylation,64,12,14.12,0.78226
GO:0090698,post-embryonic plant morphogenesis,123,24,27.13,0.78389
GO:0030036,actin cytoskeleton organization,84,16,18.53,0.78531
GO:0044093,positive regulation of molecular functio...,84,16,18.53,0.78531
GO:0045934,negative regulation of nucleobase-contai...,243,49,53.6,0.78539
GO:0044255,cellular lipid metabolic process,755,158,166.54,0.79158
GO:0035195,gene silencing by miRNA,34,6,7.5,0.79255
GO:0042023,DNA endoreduplication,34,6,7.5,0.79255
GO:0009641,shade avoidance,18,3,3.97,0.79340
GO:0009833,plant-type primary cell wall biogenesis,18,3,3.97,0.79340
GO:0009937,regulation of gibberellic acid mediated ...,18,3,3.97,0.79340
GO:0019344,cysteine biosynthetic process,18,3,3.97,0.79340
GO:0019432,triglyceride biosynthetic process,18,3,3.97,0.79340
GO:0030307,positive regulation of cell growth,18,3,3.97,0.79340
GO:0006325,chromatin organization,282,57,62.2,0.79473
GO:0032273,positive regulation of protein polymeriz...,29,5,6.4,0.79902
GO:0019538,protein metabolic process,2486,533,548.35,0.79984
GO:0032535,regulation of cellular component size,70,13,15.44,0.80016
GO:0048284,organelle fusion,70,13,15.44,0.80016
GO:0090066,regulation of anatomical structure size,70,13,15.44,0.80016
GO:0034637,cellular carbohydrate biosynthetic proce...,192,38,42.35,0.80109
GO:0051641,cellular localization,822,172,181.31,0.80175
GO:0015031,protein transport,519,107,114.48,0.80449
GO:0006720,isoprenoid metabolic process,178,35,39.26,0.80571
GO:0044089,positive regulation of cellular componen...,45,8,9.93,0.80665
GO:2000030,regulation of response to red or far red...,45,8,9.93,0.80665
GO:0009593,detection of chemical stimulus,24,4,5.29,0.80877
GO:0010208,pollen wall assembly,24,4,5.29,0.80877
GO:0010252,auxin homeostasis,24,4,5.29,0.80877
GO:0016575,histone deacetylation,24,4,5.29,0.80877
GO:0032885,regulation of polysaccharide biosyntheti...,24,4,5.29,0.80877
GO:0048194,Golgi vesicle budding,24,4,5.29,0.80877
GO:0051050,positive regulation of transport,24,4,5.29,0.80877
GO:0045454,cell redox homeostasis,40,7,8.82,0.81047
GO:0051084,'de novo' posttranslational protein fold...,40,7,8.82,0.81047
GO:0051085,chaperone cofactor-dependent protein ref...,40,7,8.82,0.81047
GO:0051276,chromosome organization,393,80,86.69,0.81167
GO:0009756,carbohydrate mediated signaling,35,6,7.72,0.81585
GO:0010182,sugar mediated signaling pathway,35,6,7.72,0.81585
GO:1905393,plant organ formation,81,15,17.87,0.81606
GO:0006828,manganese ion transport,13,2,2.87,0.81681
GO:0010586,miRNA metabolic process,13,2,2.87,0.81681
GO:0033045,regulation of sister chromatid segregati...,13,2,2.87,0.81681
GO:0035999,tetrahydrofolate interconversion,13,2,2.87,0.81681
GO:0044766,multi-organism transport,13,2,2.87,0.81681
GO:0046794,transport of virus,13,2,2.87,0.81681
GO:0048826,cotyledon morphogenesis,13,2,2.87,0.81681
GO:0051347,positive regulation of transferase activ...,13,2,2.87,0.81681
GO:1902579,multi-organism localization,13,2,2.87,0.81681
GO:0010564,regulation of cell cycle process,56,10,12.35,0.82040
GO:0032879,regulation of localization,121,23,26.69,0.82113
GO:0009642,response to light intensity,328,66,72.35,0.82143
GO:0009141,nucleoside triphosphate metabolic proces...,51,9,11.25,0.82289
GO:0009668,plastid membrane organization,51,9,11.25,0.82289
GO:0010191,mucilage metabolic process,30,5,6.62,0.82345
GO:0051261,protein depolymerization,30,5,6.62,0.82345
GO:0071900,regulation of protein serine/threonine k...,30,5,6.62,0.82345
GO:0000380,"alternative mRNA splicing, via spliceoso...",19,3,4.19,0.82386
GO:0006730,one-carbon metabolic process,19,3,4.19,0.82386
GO:0052325,cell wall pectin biosynthetic process,19,3,4.19,0.82386
GO:1900618,regulation of shoot system morphogenesis,19,3,4.19,0.82386
GO:0000082,G1/S transition of mitotic cell cycle,7,1,1.54,0.82532
GO:0006072,glycerol-3-phosphate metabolic process,7,1,1.54,0.82532
GO:0006183,GTP biosynthetic process,7,1,1.54,0.82532
GO:0006268,DNA unwinding involved in DNA replicatio...,7,1,1.54,0.82532
GO:0006552,leucine catabolic process,7,1,1.54,0.82532
GO:0006572,tyrosine catabolic process,7,1,1.54,0.82532
GO:0008645,hexose transmembrane transport,7,1,1.54,0.82532
GO:0009099,valine biosynthetic process,7,1,1.54,0.82532
GO:0009759,indole glucosinolate biosynthetic proces...,7,1,1.54,0.82532
GO:0010021,amylopectin biosynthetic process,7,1,1.54,0.82532
GO:0010093,specification of floral organ identity,7,1,1.54,0.82532
GO:0010165,response to X-ray,7,1,1.54,0.82532
GO:0010960,magnesium ion homeostasis,7,1,1.54,0.82532
GO:0016574,histone ubiquitination,7,1,1.54,0.82532
GO:0018208,peptidyl-proline modification,7,1,1.54,0.82532
GO:0019287,isopentenyl diphosphate biosynthetic pro...,7,1,1.54,0.82532
GO:0030071,regulation of mitotic metaphase/anaphase...,7,1,1.54,0.82532
GO:0030261,chromosome condensation,7,1,1.54,0.82532
GO:0031086,nuclear-transcribed mRNA catabolic proce...,7,1,1.54,0.82532
GO:0031087,deadenylation-independent decapping of n...,7,1,1.54,0.82532
GO:0034764,positive regulation of transmembrane tra...,7,1,1.54,0.82532
GO:0043243,positive regulation of protein-containin...,7,1,1.54,0.82532
GO:0043461,proton-transporting ATP synthase complex...,7,1,1.54,0.82532
GO:0045962,"positive regulation of development, hete...",7,1,1.54,0.82532
GO:0046039,GTP metabolic process,7,1,1.54,0.82532
GO:0048209,"regulation of vesicle targeting, to, fro...",7,1,1.54,0.82532
GO:0048640,negative regulation of developmental gro...,7,1,1.54,0.82532
GO:0050000,chromosome localization,7,1,1.54,0.82532
GO:0051098,regulation of binding,7,1,1.54,0.82532
GO:0051303,establishment of chromosome localization,7,1,1.54,0.82532
GO:0051570,regulation of histone H3-K9 methylation,7,1,1.54,0.82532
GO:0052646,alditol phosphate metabolic process,7,1,1.54,0.82532
GO:0060149,negative regulation of posttranscription...,7,1,1.54,0.82532
GO:0060969,negative regulation of gene silencing,7,1,1.54,0.82532
GO:0070071,proton-transporting two-sector ATPase co...,7,1,1.54,0.82532
GO:0071421,manganese ion transmembrane transport,7,1,1.54,0.82532
GO:1902099,regulation of metaphase/anaphase transit...,7,1,1.54,0.82532
GO:1902326,positive regulation of chlorophyll biosy...,7,1,1.54,0.82532
GO:2000896,amylopectin metabolic process,7,1,1.54,0.82532
GO:0016051,carbohydrate biosynthetic process,300,60,66.17,0.82576
GO:0030029,actin filament-based process,92,17,20.29,0.83028
GO:0009606,tropism,112,21,24.7,0.83166
GO:0044283,small molecule biosynthetic process,772,160,170.29,0.83185
GO:0015833,peptide transport,533,109,117.57,0.83260
GO:0000079,regulation of cyclin-dependent protein s...,25,4,5.51,0.83434
GO:0006476,protein deacetylation,25,4,5.51,0.83434
GO:0042278,purine nucleoside metabolic process,25,4,5.51,0.83434
GO:0048508,embryonic meristem development,25,4,5.51,0.83434
GO:1904029,regulation of cyclin-dependent protein k...,25,4,5.51,0.83434
GO:0048638,regulation of developmental growth,132,25,29.12,0.83468
GO:0033044,regulation of chromosome organization,62,11,13.68,0.83502
GO:0006305,DNA alkylation,36,6,7.94,0.83703
GO:0006306,DNA methylation,36,6,7.94,0.83703
GO:0071702,organic substance transport,820,170,180.87,0.83790
GO:0071705,nitrogen compound transport,690,142,152.2,0.84292
GO:0031324,negative regulation of cellular metaboli...,450,91,99.26,0.84424
GO:0000724,double-strand break repair via homologou...,47,8,10.37,0.84432
GO:0032270,positive regulation of cellular protein ...,78,14,17.21,0.84523
GO:0000288,nuclear-transcribed mRNA catabolic proce...,31,5,6.84,0.84542
GO:0010014,meristem initiation,31,5,6.84,0.84542
GO:0034655,nucleobase-containing compound catabolic...,133,25,29.34,0.84550
GO:0044271,cellular nitrogen compound biosynthetic ...,2322,494,512.18,0.84608
GO:0018022,peptidyl-lysine methylation,73,13,16.1,0.84647
GO:0048646,anatomical structure formation involved ...,148,28,32.65,0.84773
GO:0006022,aminoglycan metabolic process,14,2,3.09,0.84861
GO:0006206,pyrimidine nucleobase metabolic process,14,2,3.09,0.84861
GO:0006448,regulation of translational elongation,14,2,3.09,0.84861
GO:0006857,oligopeptide transport,14,2,3.09,0.84861
GO:0007155,cell adhesion,14,2,3.09,0.84861
GO:0010100,negative regulation of photomorphogenesi...,14,2,3.09,0.84861
GO:0010143,cutin biosynthetic process,14,2,3.09,0.84861
GO:0010492,maintenance of shoot apical meristem ide...,14,2,3.09,0.84861
GO:0010540,basipetal auxin transport,14,2,3.09,0.84861
GO:0010562,positive regulation of phosphorus metabo...,14,2,3.09,0.84861
GO:0022610,biological adhesion,14,2,3.09,0.84861
GO:0045937,positive regulation of phosphate metabol...,14,2,3.09,0.84861
GO:0048449,floral organ formation,14,2,3.09,0.84861
